"","score","text"
"1316",0,"@OfficeOffRG <U+092A><U+0930><U+093E><U+0920><U+093E> <U+0915><U+094B><U+0908> <U+0915><U+0902><U+092A><U+0928><U+0940> <U+0928><U+0939><U+0940><U+0902> <U+092C><U+0928><U+0924><U+0940> !! <U+0930><U+093E><U+0909><U+0932> <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092C><U+093E><U+091C><U+093E><U+0930> <U+092E><U+0947><U+0902> <U+0918><U+0942><U+092E> <U+0932><U+094B> <U+0906><U+091F><U+093E> <U+091A><U+093E><U+0935><U+0932> <U+0915><U+093E> <U+0926><U+093E><U+092E> <U+0938><U+092E><U+091D> <U+0906><U+091C><U+093E><U+090F><U+0917><U+093E>  @tajinderbagga @narendramodi"
"1317",0,"RT @MahaveerM_: YesWeWill
#ModiMatters
Man
Of
Developing
India
@narendramodi
https://t.co/Nuk37nWjzs http://t.co/7bG9QLB57R"
"1318",-1,"RT @Er_sandy_18: <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092B><U+093F><U+0930> @Narendramodi <U+091C><U+0940> @TIME <U+0915><U+0947>
<U+0915><U+0935><U+0930> <U+092A><U+0947><U+091C> <U+092A><U+0930>..
#ModiMatters
&amp;
die haters..!! http://t.co/vVWG92yykd"
"1319",0,"RT @ManojManu_Anu: @sv_om07 @AmitSwami77 @narendramodi @DrManisha7 <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0938><U+0928><U+094D><U+0924><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093F><U+0928><U+093E> <U+0938><U+092C><U+0942><U+0924> <U+0905><U+092A><U+0930><U+093E><U+0927><U+0940> <U+0935> <U+0905><U+092A><U+0930><U+093E><U+0927><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0932><U+0965> #Bail4SalmanNot4<U+2026>"
"1320",0,"RT @rajutiwary85: Our @PMOIndia Sh @narendramodi is on @TIME again. Why Modi Matters - The World needs India. #YUG #TweetRobo http://t.co/z<U+2026>"
"1321",0,"RT @ChaudhryShankar: Yes, #ModiMatters in many ways . @narendramodi on cover page of @TIME once again. Read here http://t.co/UxviyGHREi htt<U+2026>"
"1322",0,"RT @FollowSnehaHere: @narendramodi @arunjaitley
#StopMerger
Allegedly trading with client names without taking permision by #NSELDefaulters<U+2026>"
"1323",0,"RT @Neelam_Soti: .@narendramodi ji you rescued people from Yemen and Nepal. Also do something for Hindu victims of Nadia Riots. http://t.co<U+2026>"
"1324",0,"@narendramodi_FC @YesIamSaffron @OfficeOfRG @hydyouthcong <U+0905><U+092A><U+0928><U+0940> <U+092C><U+093E><U+0924> <U+0906><U+092A> <U+0930><U+093E><U+0939><U+0941><U+0932> <U+091C><U+0940> <U+0938><U+0947> <U+0915><U+0939> <U+0926><U+0940><U+091C><U+093F><U+092F><U+0947>, <U+0907><U+0938> <U+092C><U+093E><U+0930> <U+092D><U+0940> <U+092B><U+093E><U+095C> <U+0926><U+093F><U+090F> <U+0924><U+094B>? <U+0930><U+093E><U+0937><U+094D><U+091F><U+094D><U+0930><U+092A><U+0924><U+093F> <U+091C><U+0940> <U+0924><U+0948><U+092F><U+093E><U+0930> <U+0939><U+0948><U+0902>?"
"1325",1,"@narendramodi nice sirji"
"1326",2,"@shuklashraddha @PMOIndia Yes , I suggest, we work on a 'BulletJustice' project, like the 'BulletTrain'project @narendramodi @thekiranbedi"
"1327",-1,"RT @Neelam_Soti: .@narendramodi ji you sought report from State govt on an alleged Church attack in Haryana. Please also seek report on Nad<U+2026>"
"1328",0,"RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>"
"1329",0,"RT @ronakpanchalrr: Yes, #ModiMatters in many ways . @narendramodi on cover page of @TIME once again. Read here http://t.co/jHl9A0Ts8e"
"1330",0,".@narendramodi ji if u speak on killings of Hindus in Nadia that will trigger a national debate on plight of Hindus.That will b very helpful"
"1331",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"1332",-3,"RT @Neelam_Soti: .@narendramodi ji opposition made fake church attacks a matter of national debate. Why can't BJP trigger a debate on real <U+2026>"
"1333",0,"RT @Neelam_Soti: .@narendramodi ji why don't you send a Home Ministry delegation to inspect Nadia Riots? That will give strength and solace<U+2026>"
"1334",-1,"RT @adamnick_nick: https://t.co/FoLrsI2XcN
Reasn y #498a b scrapped @narendramodi @DeepikaBhardwaj @imra_mra @swarup1972 falsecase waste co<U+2026>"
"1335",0,"RT @CoalScam: Open letter to @narendramodi on development &amp; dialogue: http://t.co/dnP2VO5sDh @PARInetwork @sharmasupriya #landbill http://t<U+2026>"
"1336",0,"RT @catejasshah1: @PMOIndia @narendramodi as #Sec66A abolished, also update #Sec396
Save corporate entities, Save #FTIL from forced merger,<U+2026>"
"1337",0,"Does Congress even know that @narendramodi has been honoured by @TIME. No <U+0938><U+0942><U+091D> <U+092C><U+0942><U+091D> at all. @samips129 @TheRSS_Piyussh https://t.co/4lCX76OlTk"
"1338",0,"RT @MahaveerM_: YesWeWill
#ModiMatters
Man
Of
Developing
India
@narendramodi
https://t.co/Nuk37nWjzs http://t.co/7bG9QLB57R"
"1339",0,"RT @puneetpossible: <U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0939><U+0930> <U+0924><U+0940><U+0930><U+094D><U+0925> <U+092E><U+0947><U+0902> <U+091C><U+093E><U+0928><U+0947> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+090F><U+0915> <U+092C><U+093E><U+0924> <U+0938><U+094D><U+092A><U+0937><U+094D><U+091F> <U+0915><U+0939> <U+0938><U+0915><U+0924><U+093E> <U+0939><U+0942><U+0902> <U+0915><U+093F> <U+092E><U+0941><U+0938><U+094D><U+0932><U+093F><U+092E><U+094B><U+0902> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0905><U+092C> <U+0908><U+0938><U+093E><U+0908> <U+0939><U+0930> <U+0939><U+093F><U+0902><U+0926><U+0941> <U+0924><U+0940><U+0930><U+094D><U+0925> <U+092A><U+0930> <U+091C><U+0921><U+093C><U+0947> <U+091C><U+092E><U+093E> <U+0930><U+0939><U+0947> <U+2026>"
"1340",1,"RT @AnimalRightsJen: #NarendraModi PM to Time: Poverty my inspiration, Constitution only holy book: A file photo of PM Na... http://t.co/y5<U+2026>"
"1341",0,"Read TIME's exclusive interview with @narendramodi http://t.co/hEsEwgFE3X via @TIMEWorld"
"1342",0,"RT @Oneindia: Embarassment for Modi Govt! NDA Ministers' 'casual' attitude hurting development work, says UP MP

http://t.co/YeKkYuo0TT
#Na<U+2026>"
"1343",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"1344",0,"RT @TeamGujarat: Via ""@TIME: TIME's new cover: 
Why @narendramodi matters
exclusive interview http://t.co/9vZ26AMOgj 
https://t.co/zrUHpDsP<U+2026>"
"1345",1,"@RelianceMobile @InfoMumbai @WeAreMumbai @PMOIndia @narendramodi  wow!! call from reliance..please disconnect the call as i m supeervisor"
"1346",0,"@aajtak @narendramodi @OfficeOfRG Congress ne lootne k alawaa aaj tak kya kia hai?"
"1347",0,"RT @mkbagul171: @sv_om07 @AmitSwami77 @narendramodi @DrManisha7 <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0938><U+0928><U+094D><U+0924><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093F><U+0928><U+093E> <U+0938><U+092C><U+0942><U+0924> <U+0905><U+092A><U+0930><U+093E><U+0927><U+0940> <U+0935> <U+0905><U+092A><U+0930><U+093E><U+0927><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0932><U+0965> #Bail4SalmanNot4Sai<U+2026>"
"1348",0,"No need for dictatorship to run India: PM @narendramodi <U+200B> 

http://t.co/vW5tlI84aA http://t.co/6AS4Uc1MqC  http://t.co/rTqPJtf0at"
"1349",0,".@narendramodi @PMOIndia @rsprasad:Change anti-male laws 498a,DV,DP #satyagrah stop#fakecases #stopmensabuse D228R10 http://t.co/nWzNwQztLs"
"1350",0,"RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>"
"1351",0,"RT @brijdoshi: Why #Modimatters for globe. @narendramodi again on Time's cover page.@zubinashara @ChaudhryShankar @nanditathhakur http://t.<U+2026>"
"1352",0,"RT @OfficeOffRG: My fifth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, samosa 10 rs ka bikta hai. aissa anyay kyu bhaiya<U+2026>"
"1353",-1,"RT @onlyursmusa: So PM @narendramodi The Person You Followed On Twitter For Yrs-Amitesh Singh Has Been Arrested For Spreading Hate Thnxs To<U+2026>"
"1354",0,"RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>"
"1355",0,"RT @manojkumar17589: @sv_om07 @AmitSwami77 @narendramodi @DrManisha7 <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0938><U+0928><U+094D><U+0924><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093F><U+0928><U+093E> <U+0938><U+092C><U+0942><U+0924> <U+0905><U+092A><U+0930><U+093E><U+0927><U+0940> <U+0935> <U+0905><U+092A><U+0930><U+093E><U+0927><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0932><U+0965> #Bail4SalmanNo<U+2026>"
"1356",0,"RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD"
"1357",0,"RT @zchintan: Sir, @narendramodi @arunjaitley @BJPRajnathSingh Y #FTIL instead of #NSELDefaulers @AMISHDEVGAN @ibnlive #stopmerger http://t<U+2026>"
"1358",0,"RT @DrBhava: @NainaKamal_ BJP can make a big turnaround if Dr. @Swamy39 is given a big post in its cabinet.. @Janamejayan @narendramodi"
"1359",-1,"Hope @narendramodi tells d category #Jihad falls in? @Janamejayan @Rjrasva @Kal_Chiron @dikgaj @Neelam_Soti @sgjial https://t.co/gfpb2mnp2R"
"1360",0,"How Narendramodi Wants to change India- by @TIME 

Read here:

http://t.co/JtIhUD3l5E"
"1361",-1,"RT @Er_sandy_18: <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092B><U+093F><U+0930> @Narendramodi <U+091C><U+0940> @TIME <U+0915><U+0947>
<U+0915><U+0935><U+0930> <U+092A><U+0947><U+091C> <U+092A><U+0930>..
#ModiMatters
&amp;
die haters..!! http://t.co/vVWG92yykd"
"1362",0,"RT @jhoola7: If BJP will not take Assam election seriously @BJPRajnathSingh Bangladeshi will be the CM. Save Assam @narendramodi @RSSArmy"
"1363",1,"RT @Ikumar7: Rupee crossed our boss @narendramodi age now it's close to 64 against dollar. Now finding sant @SriSri in Iraq's oil well haha<U+2026>"
"1364",0,".@Er_sandy_18 @ani30oct @narendramodi @TIME http://t.co/e6j4g3tDqW"
"1365",-1,"By passing the Juvenile Justice bill, PM @narendramodi  has played politics of Revenge  :("
"1366",-1,"@DrBhava @Swamy39 @Janamejayan @narendramodi Fully agree with u. Dr. Swamy is the person who made me 2show interest in nation's issues als"
"1367",0,"RT @AgentSaffron: Read TIME's exclusive interview with @narendramodi http://t.co/0qSjkXIrFd via @TIMEWorld"
"1368",0,"Gujarat Chief Minister @anandibenpatel is likely to visit China with Prime Minister @narendramodi next week."
"1369",0,"RT @MahaveerM_: Yes #ModiMatters!!
Express-Vision
@narendramodi on cover page of @TIME once again.
http://t.co/4n4p4UBnSG http://t.co/SpOvh<U+2026>"
"1370",0,"1 more feather in @narendramodi/@PMOIndia cap..
@madhukishwar
@PathanAsmakhan
@VictoryForNamo
@jyotsnadevi33 https://t.co/wk8F2IJW63"
"1371",0,"RT @dushyanthechamp: @narendramodi got 12.1 M Followers gets 500 RT bt RG @OfficeOfRG got only 30K followers and 900+ RT @DrunkVinodMehta h<U+2026>"
"1372",0,"RT @ibnkhabar: #NarendraModi <U+091F><U+093E><U+0907><U+092E> <U+092E><U+0948><U+0917><U+091C><U+0940><U+0928> <U+0915><U+094B> <U+0907><U+0902><U+091F><U+0930><U+0935><U+094D><U+092F><U+0942> <U+0915><U+0947> <U+0926><U+094C><U+0930><U+093E><U+0928> <U+092D><U+093E><U+0935><U+0941><U+0915> <U+0939><U+0941><U+090F> <U+092A><U+0940><U+090F><U+092E> <U+092E><U+094B><U+0926><U+0940>! http://t.co/heFsD95JAb http://t.co/n9OUZOlpnw"
"1373",0,"RT @MahaveerM_: YesWeWill
#ModiMatters
Man
Of
Developing
India
@narendramodi
https://t.co/Nuk37nWjzs http://t.co/7bG9QLB57R"
"1374",-1,"RT @nikhithneerude: @narendramodi Hunger Strike at Bangalore #DLFBuyerExperience @DVSBJP"
"1375",0,"Embarassment for Modi Govt! NDA Ministers' 'casual' attitude hurting development work, says UP MP

http://t.co/YeKkYuo0TT
#NarendraModi"
"1376",2,"RT @ameymahadeshwar: @mediacrooks When @narendramodi can avoid pimps &amp; spin masters like @ndtv @ibnlive, why doesn't he apply same standard<U+2026>"
"1377",0,"RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI"
"1378",0,"RT @1102003Salim: @hsr315 @VPra52 @narendramodi http://t.co/XJldM5Pi0C"
"1379",0,"RT @MyLoveNamo: @narendramodi http://t.co/Gm3PrkCPGw

Read NaMo's full interview here..

#YUG
#ModiMatters"
"1380",1,"@986_kumar @HinduRajyam @MahaveerM_ @narendramodi YES  SOME  DYNAMIC  STEPS  ARE  NEED  OF  THE  HOUR"
"1381",0,"RT @mkbagul1705: @sv_om07 @AmitSwami77 @narendramodi @DrManisha7 <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0938><U+0928><U+094D><U+0924><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093F><U+0928><U+093E> <U+0938><U+092C><U+0942><U+0924> <U+0905><U+092A><U+0930><U+093E><U+0927><U+0940> <U+0935> <U+0905><U+092A><U+0930><U+093E><U+0927><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0932><U+0965> #Bail4SalmanNot4Sa<U+2026>"
"1382",0,"RT @ManojManu_Anu: @sv_om07 @AmitSwami77 @narendramodi @DrManisha7 <U+092D><U+093E><U+0930><U+0924> <U+092E><U+0947><U+0902> <U+0938><U+0928><U+094D><U+0924><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+093F><U+0928><U+093E> <U+0938><U+092C><U+0942><U+0924> <U+0905><U+092A><U+0930><U+093E><U+0927><U+0940> <U+0935> <U+0905><U+092A><U+0930><U+093E><U+0927><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0932><U+0965> #Bail4SalmanNot4<U+2026>"
"1383",0,"RT @IshanMishr: <U+091A><U+0940><U+0928> <U+0928><U+0947> <U+092E><U+0941><U+0938><U+0932><U+092E><U+093E><U+0928><U+094B><U+0902> <U+0915><U+0940> <U+0924><U+093E><U+0915><U+0924> <U+0915><U+092E> <U+0915><U+0930><U+0928><U+0947> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+091C><U+094B> <U+092A><U+0948><U+0902><U+0924><U+0930><U+0947> <U+0905><U+092A><U+0928><U+093E><U+090F><U+0902> <U+0939><U+0948> <U+0909><U+0938><U+0938><U+0947> <U+0905><U+0917><U+0930> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0941><U+091B> <U+0928> <U+0938><U+0940><U+0916><U+0947> <U+0924><U+094B> <U+0906><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0938><U+092E><U+092F> <U+092C><U+0939><U+0941><U+0924> <U+0939><U+093E><U+0928><U+093F><U+0915><U+093E><U+0930><U+0915> <U+0939><U+0948> @nare<U+2026>"
"1384",0,"RT @MahaveerM_: Yes #ModiMatters!!
Express-Vision
@narendramodi on cover page of @TIME once again.
http://t.co/4n4p4UBnSG http://t.co/SpOvh<U+2026>"
"1385",-1,"RT @BJPSamvadWB: #NadiaRiots Samvad Cell Pashchimbanga: The Conspiracy - Nadia Riot http://t.co/D7kNgG7g2U @narendramodi @BJPRajnathSingh @<U+2026>"
"1386",2,"RT @ameymahadeshwar: @mediacrooks When @narendramodi can avoid pimps &amp; spin masters like @ndtv @ibnlive, why doesn't he apply same standard<U+2026>"
"1387",0,"#<U+092C><U+093E><U+0902><U+0917><U+094D><U+0932><U+093E><U+0926><U+0947><U+0936> <U+0915><U+0947> <U+0938><U+093E><U+0925> <U+0938><U+0930><U+0939><U+0926> <U+0935><U+093F><U+0935><U+093E><U+0926> <U+0916><U+0924><U+094D><U+092E> <U+0915><U+0930><U+0928><U+093E> @narendramodi <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0915><U+0940> <U+0905><U+091A><U+094D><U+091B><U+0940> <U+0915><U+093E><U+092E><U+092F><U+093E><U+092C><U+0940> <U+0939><U+094B><U+0917><U+0940><U+0964>
<U+091C><U+094B> #<U+0907><U+0902><U+0926><U+093F><U+0930><U+093E> <U+0915><U+094B> <U+0915><U+0930><U+0928><U+093E> <U+0925><U+093E> <U+0935><U+0939> <U+092E><U+094B><U+0926><U+0940><U+091C><U+0940> <U+0915><U+0930> <U+0930><U+0939><U+0947> <U+0939><U+0948><U+0964>"
"1388",0,"RT @news24tvchannel: <U+092E><U+094B><U+0926><U+0940> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0928><U+0947> <U+0915><U+0949><U+0930><U+092A><U+094B><U+0930><U+0947><U+091F><U+094D><U+0938> <U+0915><U+094B> 1 <U+0938><U+093E><U+0932> <U+092E><U+0947><U+0902> <U+0926><U+0940> 62,000 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> '<U+0938><U+094C><U+0917><U+093E><U+0924>' #NarendraModi http://t.co/2eeD45DdmW http://t.co/K8vV<U+2026>"
"1389",1,"@narendramodi GST should be in comfortable ratio like 5% to stop violation of taxes"
"1390",-1,"RT @Er_sandy_18: <U+090F><U+0915> <U+092C><U+093E><U+0930> <U+092B><U+093F><U+0930> @Narendramodi <U+091C><U+0940> @TIME <U+0915><U+0947>
<U+0915><U+0935><U+0930> <U+092A><U+0947><U+091C> <U+092A><U+0930>..
#ModiMatters
&amp;
die haters..!! http://t.co/vVWG92yykd"
"1391",-1,"RT @BJPSamvadWB: #NadiaRiots Samvad Cell Pashchimbanga: The Conspiracy - Nadia Riot http://t.co/D7kNgG7g2U @narendramodi @BJPRajnathSingh @<U+2026>"
"1392",0,"RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>"
"1393",0,"RT @rajutiwary85: Our @PMOIndia Sh @narendramodi is on @TIME again. Why #ModiMatters.The World needs India #YUG http://t.co/9EXWXVQTQ8 http<U+2026>"
"1394",0,"RT @MyLoveNamo: @narendramodi http://t.co/Gm3PrkCPGw

Read NaMo's full interview here..

#YUG
#ModiMatters"
"1395",0,"RT @Oneindia: India will compete with China in commerce, trade: PM Modi http://t.co/TtylIJg60i #NarendraModi"
"1396",0,"RT @ronakpanchalrr: Yes, #ModiMatters in many ways . @narendramodi on cover page of @TIME once again. Read here http://t.co/jHl9A0Ts8e"
"1397",0,"RT @nilessh_desai: @narendramodi on cover page of @TIME once again. 
#ModiMatters in many ways.
Read here http://t.co/TyXjUVj8pf"
"1398",0,"RT @Neelam_Soti: .@narendramodi ji no big BJP leader came to give solace to victims of Saharanpur riots. Shopkeepers lost a lot in those ri<U+2026>"
"1399",0,"RT @ManavBuddhadev: #IsBailNotMeant4HinduSaints @narendramodi @RSSorg @ShivSena #<U+0928><U+093F><U+0930><U+094D><U+0926><U+094B><U+0937>_<U+092C><U+093E><U+092A><U+0942><U+091C><U+0940><U+0915><U+094B>_<U+0928><U+094D><U+092F><U+093E><U+092F><U+092E><U+093F><U+0932><U+0947> @Swamy39 @chavhanke http://t.co<U+2026>"
"1400",0,"RT @Neelam_Soti: .@narendramodi ji why don't you send a Home Ministry delegation to inspect Nadia Riots? That will give strength and solace<U+2026>"
"1401",0,"RT @rajutiwary85: Our @PMOIndia Sh @narendramodi is on @TIME again. Why #ModiMatters.The World needs India #YUG http://t.co/9EXWXVQTQ8 http<U+2026>"
